timestamp,id,group,action
2016-10-02 18:48:52.971670,696456,control,click
2016-10-02 19:06:47.433475,661557,control,view
2016-10-02 19:07:59.603647,661557,control,click
2016-10-02 19:15:23.025789,903223,control,view
2016-10-02 19:16:06.392696,903223,control,click
2016-10-02 19:30:01.844280,652877,control,view
2016-10-02 21:23:20.351518,929352,control,view
2016-10-02 22:21:40.251843,883141,experiment,view
2016-10-02 22:23:13.993026,883141,experiment,click
2016-10-02 22:23:52.952457,937003,control,view
2016-10-02 22:24:44.858742,590326,control,view
2016-10-02 22:47:27.545073,808870,experiment,view
2016-10-02 23:06:36.890114,873691,control,view
2016-10-02 23:07:50.303934,873691,control,click
2016-10-02 23:28:31.863695,838075,control,view
2016-10-03 00:12:11.541849,740477,control,view
2016-10-03 00:13:36.713721,740477,control,click
2016-10-03 00:55:55.062124,768170,experiment,view
2016-10-03 00:57:09.602384,768170,experiment,click
2016-10-03 01:00:32.567218,260873,control,view
2016-10-03 01:01:32.894294,260873,control,click
2016-10-03 01:11:48.184923,729334,control,view
2016-10-03 01:30:53.931353,844519,control,view
2016-10-03 01:31:13.232188,844519,control,click
2016-10-03 01:40:36.415653,232843,experiment,view
2016-10-03 01:44:21.520981,786608,control,view
2016-10-03 01:46:14.734515,373646,experiment,view
2016-10-03 03:22:45.326311,777086,experiment,view
2016-10-03 03:25:25.341817,268733,experiment,view
2016-10-03 03:50:36.610464,789500,control,view
2016-10-03 03:51:46.465167,789500,control,click
2016-10-03 04:01:51.781215,189694,control,view
2016-10-03 04:02:43.105056,189694,control,click
2016-10-03 04:04:02.683974,280863,control,view
2016-10-03 04:04:35.474180,280863,control,click
2016-10-03 04:41:34.698549,263533,control,view
2016-10-03 04:42:04.835178,263533,control,click
2016-10-03 04:59:31.045531,565462,experiment,view
2016-10-03 05:00:32.449408,565462,experiment,click
2016-10-03 06:25:24.455947,417946,control,view
2016-10-03 06:26:56.852289,834279,control,view
2016-10-03 06:39:29.090806,675162,control,view
2016-10-03 07:55:42.024039,875078,experiment,view
2016-10-03 08:27:06.589242,344504,experiment,view
2016-10-03 09:23:54.676360,253531,control,view
2016-10-03 09:26:10.882834,346709,control,view
2016-10-03 09:40:01.160817,682049,control,view
2016-10-03 11:39:00.807714,545738,control,view
2016-10-03 12:26:24.565280,746295,control,view
2016-10-03 12:46:28.099622,868981,control,view
2016-10-03 12:54:51.707557,826048,control,view
2016-10-03 13:04:36.789478,290179,experiment,view
2016-10-03 13:11:15.898878,799283,control,view
2016-10-03 13:29:02.141861,409783,control,view
2016-10-03 13:29:43.420047,352736,control,view
2016-10-03 13:29:48.900429,409783,control,click
2016-10-03 14:13:25.358236,651919,control,view
2016-10-03 14:24:03.843127,897647,experiment,view
2016-10-03 14:24:07.844274,897647,experiment,click
2016-10-03 14:40:33.564051,267391,control,view
2016-10-03 14:41:17.077190,267391,control,click
2016-10-03 15:35:04.891425,875762,control,view
2016-10-03 17:21:51.033006,230136,experiment,view
2016-10-03 17:28:26.694759,261705,experiment,view
2016-10-03 17:28:55.695753,261705,experiment,click
2016-10-03 18:05:01.688579,506558,control,view
2016-10-03 18:05:47.227613,506558,control,click
2016-10-03 18:55:46.601376,183524,control,view
2016-10-03 19:22:04.432740,542831,control,view
2016-10-03 19:30:26.669900,676381,experiment,view
2016-10-03 19:31:30.961193,676381,experiment,click
2016-10-03 19:41:10.402336,652629,experiment,view
2016-10-03 19:46:24.897797,832343,experiment,view
2016-10-03 19:46:45.255006,832343,experiment,click
2016-10-03 20:20:15.452275,831394,experiment,view
2016-10-03 20:20:35.284587,831394,experiment,click
2016-10-03 22:43:28.093188,529350,control,view
2016-10-03 23:15:37.235246,251572,control,view
2016-10-03 23:16:30.490179,251572,control,click
2016-10-03 23:28:15.786607,564976,experiment,view
2016-10-03 23:32:11.782516,355306,experiment,view
2016-10-04 00:05:52.800432,246836,experiment,view
2016-10-04 00:06:30.600427,246836,experiment,click
2016-10-04 00:45:41.706228,661251,control,view
2016-10-04 00:45:54.317894,661251,control,click
2016-10-04 00:46:03.833840,880338,experiment,view
2016-10-04 01:01:02.630843,754267,control,view
2016-10-04 01:02:26.349987,299103,experiment,view
2016-10-04 01:14:07.030474,740161,experiment,view
2016-10-04 01:57:10.885220,643047,experiment,view
2016-10-04 03:04:23.061665,337439,control,view
2016-10-04 04:30:26.295139,672535,control,view
2016-10-04 06:17:40.258405,305577,experiment,view
2016-10-04 06:18:22.410129,305577,experiment,click
2016-10-04 06:21:36.745109,799200,control,view
2016-10-04 06:22:46.195605,799200,control,click
2016-10-04 06:50:40.295540,411360,experiment,view
2016-10-04 06:50:48.476549,411360,experiment,click
2016-10-04 07:06:18.316971,593483,control,view
2016-10-04 07:08:53.493350,327438,experiment,view
2016-10-04 08:00:43.684795,707837,control,view
2016-10-04 08:09:28.722935,672387,control,view
2016-10-04 08:33:51.611690,787220,control,view
2016-10-04 08:34:15.730125,787220,control,click
2016-10-04 08:48:15.747132,833186,control,view
2016-10-04 09:05:05.586445,401640,control,view
2016-10-04 09:13:50.352646,855285,control,view
2016-10-04 10:07:24.156621,331747,experiment,view
2016-10-04 10:22:40.671806,921110,control,view
2016-10-04 11:34:38.343243,906577,control,view
2016-10-04 11:42:05.574982,796002,control,view
2016-10-04 12:12:45.451091,647002,control,view
2016-10-04 12:37:47.376355,322038,control,view
2016-10-04 12:38:57.812873,322038,control,click
2016-10-04 13:23:01.692404,183938,experiment,view
2016-10-04 13:23:43.160815,183938,experiment,click
2016-10-04 14:02:58.941558,847797,experiment,view
2016-10-04 14:48:49.246979,547103,control,view
2016-10-04 14:48:49.815448,834767,control,view
2016-10-04 15:14:48.159216,624490,control,view
2016-10-04 16:00:15.624390,627221,control,view
2016-10-04 16:28:32.342714,520428,experiment,view
2016-10-04 16:29:17.696507,520428,experiment,click
2016-10-04 16:33:01.395419,642075,experiment,view
2016-10-04 16:51:19.378677,933594,experiment,view
2016-10-04 17:09:37.282193,789917,experiment,view
2016-10-04 17:18:08.541500,444204,control,view
2016-10-04 17:18:57.476338,444204,control,click
2016-10-04 17:35:00.678050,427416,control,view
2016-10-04 17:52:47.797513,332115,control,view
2016-10-04 17:54:09.005866,528913,control,view
2016-10-04 17:54:38.602858,528913,control,click
2016-10-04 18:14:09.239409,543217,experiment,view
2016-10-04 18:58:35.416336,920845,control,view
2016-10-04 18:59:00.891498,920845,control,click
2016-10-04 19:22:50.721407,680954,control,view
2016-10-04 20:05:54.943915,461843,experiment,view
2016-10-04 21:03:04.424828,215711,experiment,view
2016-10-04 21:03:10.787634,215711,experiment,click
2016-10-04 21:36:41.113506,395546,control,view
2016-10-04 21:41:47.823677,485397,control,view
2016-10-04 21:58:53.895083,741046,control,view
2016-10-04 22:31:04.759022,492817,experiment,view
2016-10-04 22:34:21.685388,548127,control,view
2016-10-04 22:42:09.763090,462682,experiment,view
2016-10-04 23:18:32.291835,380840,control,view
2016-10-05 00:54:56.888196,505111,control,view
2016-10-05 01:09:32.726401,887233,control,view
2016-10-05 01:10:09.527604,887233,control,click
2016-10-05 01:42:47.858609,548958,experiment,view
2016-10-05 02:06:46.823603,260006,control,view
2016-10-05 02:25:13.445208,563932,control,view
2016-10-05 02:26:10.273093,563932,control,click
2016-10-05 03:01:27.546269,289928,experiment,view
2016-10-05 03:03:13.772739,786767,control,view
2016-10-05 03:44:25.115212,402000,control,view
2016-10-05 03:58:08.749023,855845,experiment,view
2016-10-05 04:04:55.340224,466795,control,view
2016-10-05 04:24:50.838448,629121,experiment,view
2016-10-05 04:25:00.675235,629121,experiment,click
2016-10-05 04:55:46.547954,738245,experiment,view
2016-10-05 04:57:02.841504,528259,control,view
2016-10-05 04:57:04.957982,528259,control,click
2016-10-05 05:05:39.240948,533927,experiment,view
2016-10-05 05:16:47.326437,529493,control,view
2016-10-05 05:17:07.044817,703309,control,view
2016-10-05 05:27:28.819896,642717,control,view
2016-10-05 05:36:21.485591,877129,control,view
2016-10-05 05:37:59.723906,877129,control,click
2016-10-05 05:40:33.424749,232105,control,view
2016-10-05 05:53:49.908210,362555,control,view
2016-10-05 06:06:34.380356,710851,experiment,view
2016-10-05 06:51:30.623535,601984,control,view
2016-10-05 06:53:53.414166,857096,experiment,view
2016-10-05 07:18:52.471415,574276,experiment,view
2016-10-05 08:15:32.727546,878591,experiment,view
2016-10-05 08:36:29.514666,925070,control,view
2016-10-05 08:37:20.742996,925070,control,click
2016-10-05 09:33:23.370705,376290,experiment,view
2016-10-05 10:31:19.748336,324368,experiment,view
2016-10-05 10:32:29.344902,324368,experiment,click
2016-10-05 11:21:33.675166,933385,control,view
2016-10-05 11:52:52.797889,672380,experiment,view
2016-10-05 11:56:38.222131,739903,control,view
2016-10-05 12:28:52.627233,913773,experiment,view
2016-10-05 12:29:40.007562,913773,experiment,click
2016-10-05 13:28:22.586304,888614,experiment,view
2016-10-05 13:30:09.274207,279509,experiment,view
2016-10-05 13:42:23.514588,643053,experiment,view
2016-10-05 13:59:40.189635,411214,control,view
2016-10-05 14:40:51.237591,330972,experiment,view
2016-10-05 14:40:57.739655,330972,experiment,click
2016-10-05 15:16:56.366831,867034,experiment,view
2016-10-05 15:21:30.501878,193555,experiment,view
2016-10-05 15:41:22.869424,692492,control,view
2016-10-05 16:20:10.679071,893652,control,view
2016-10-05 16:47:21.464296,514693,experiment,view
2016-10-05 16:49:01.030978,824648,experiment,view
2016-10-05 17:04:33.563454,605541,control,view
2016-10-05 17:09:57.576155,594134,experiment,view
2016-10-05 17:10:49.915396,594134,experiment,click
2016-10-05 17:40:57.025027,292480,control,view
2016-10-05 17:55:30.665426,405773,control,view
2016-10-05 17:55:41.660429,405773,control,click
2016-10-05 17:57:09.926015,654566,experiment,view
2016-10-05 17:58:11.178376,654566,experiment,click
2016-10-05 18:03:16.045699,914320,experiment,view
2016-10-05 18:03:17.874839,914320,experiment,click
2016-10-05 18:27:45.035389,191291,experiment,view
2016-10-05 18:50:34.785292,622991,control,view
2016-10-05 19:22:08.324425,518269,control,view
2016-10-05 19:33:03.610559,286792,experiment,view
2016-10-05 19:57:39.826306,901121,experiment,view
2016-10-05 19:58:35.479290,901121,experiment,click
2016-10-05 20:03:20.574513,579749,experiment,view
2016-10-05 20:55:00.906901,503619,experiment,view
2016-10-05 21:06:42.003018,653754,experiment,view
2016-10-05 21:16:22.207224,930235,control,view
2016-10-05 23:10:43.222519,355128,experiment,view
2016-10-05 23:12:18.301104,355128,experiment,click
2016-10-05 23:13:35.395831,484599,control,view
2016-10-05 23:35:57.593454,205799,experiment,view
2016-10-05 23:42:56.388078,560705,experiment,view
2016-10-06 00:22:53.351830,611791,experiment,view
2016-10-06 01:19:18.687773,602901,control,view
2016-10-06 01:39:01.100865,843456,experiment,view
2016-10-06 01:40:01.442873,843456,experiment,click
2016-10-06 01:53:00.154284,837809,control,view
2016-10-06 01:54:13.810530,837809,control,click
2016-10-06 02:07:46.239487,903364,control,view
2016-10-06 02:08:04.867079,903364,control,click
2016-10-06 02:50:24.210236,692073,control,view
2016-10-06 03:01:35.387181,451893,experiment,view
2016-10-06 03:01:42.559921,451893,experiment,click
2016-10-06 03:08:04.997453,628589,control,view
2016-10-06 03:08:45.970322,628589,control,click
2016-10-06 03:16:24.050510,249265,experiment,view
2016-10-06 03:24:10.512531,901250,control,view
2016-10-06 03:24:18.452394,766285,control,view
2016-10-06 03:32:51.661204,652184,control,view
2016-10-06 03:33:14.751492,652184,control,click
2016-10-06 03:53:00.142561,417092,control,view
2016-10-06 04:53:50.178435,454029,experiment,view
2016-10-06 04:57:16.078499,424946,control,view
2016-10-06 04:57:39.159023,424946,control,click
2016-10-06 05:42:55.333225,823883,control,view
2016-10-06 05:48:31.834036,804347,control,view
2016-10-06 06:53:03.930425,373090,experiment,view
2016-10-06 07:11:31.547479,493927,control,view
2016-10-06 07:11:57.598180,493927,control,click
2016-10-06 07:40:28.224170,191118,experiment,view
2016-10-06 07:41:04.114379,191118,experiment,click
2016-10-06 08:56:02.798126,424409,control,view
2016-10-06 09:07:41.016907,391473,control,view
2016-10-06 09:16:03.573855,753801,control,view
2016-10-06 09:57:18.359889,925767,experiment,view
2016-10-06 09:57:33.264765,925767,experiment,click
2016-10-06 11:05:15.732144,218978,control,view
2016-10-06 11:09:41.911316,831061,control,view
2016-10-06 11:32:41.040536,362623,control,view
2016-10-06 11:56:49.150527,432786,experiment,view
2016-10-06 11:56:54.970180,432786,experiment,click
2016-10-06 12:20:27.423463,708576,control,view
2016-10-06 12:52:58.684083,373703,experiment,view
2016-10-06 13:05:10.657283,732045,experiment,view
2016-10-06 13:09:23.015872,824690,control,view
2016-10-06 13:39:24.346633,241885,control,view
2016-10-06 13:40:38.362715,241885,control,click
2016-10-06 14:11:11.935704,888221,experiment,view
2016-10-06 14:24:22.946179,667335,experiment,view
2016-10-06 14:38:09.588111,603861,experiment,view
2016-10-06 14:38:48.735710,603861,experiment,click
2016-10-06 15:10:53.905467,502214,experiment,view
2016-10-06 15:20:23.023221,264994,control,view
2016-10-06 15:30:00.553969,712674,experiment,view
2016-10-06 15:31:11.115052,712674,experiment,click
2016-10-06 17:14:22.674422,540722,experiment,view
2016-10-06 17:14:42.881880,540722,experiment,click
2016-10-06 17:52:13.870748,263150,experiment,view
2016-10-06 18:06:33.447598,825876,control,view
2016-10-06 18:07:33.639511,825876,control,click
2016-10-06 18:16:31.936878,824668,experiment,view
2016-10-06 18:55:45.888602,934377,experiment,view
2016-10-06 19:02:18.087052,372490,control,view
2016-10-06 19:02:41.652467,372490,control,click
2016-10-06 19:41:19.413779,306126,experiment,view
2016-10-06 22:19:11.671858,628217,control,view
2016-10-06 23:23:41.287031,641578,control,view
2016-10-07 00:03:24.012482,456128,control,view
2016-10-07 00:04:00.288984,456128,control,click
2016-10-07 00:24:04.732728,900969,control,view
2016-10-07 01:07:36.285943,378242,control,view
2016-10-07 01:35:26.208114,404652,control,view
2016-10-07 01:36:41.907648,404652,control,click
2016-10-07 02:07:57.793777,890828,control,view
2016-10-07 02:08:16.689882,890828,control,click
2016-10-07 02:09:57.037862,474845,control,view
2016-10-07 02:10:58.949752,474845,control,click
2016-10-07 02:36:14.558619,652410,control,view
2016-10-07 02:42:45.543498,603058,control,view
2016-10-07 02:52:56.233081,858341,experiment,view
2016-10-07 03:45:25.998480,884677,experiment,view
2016-10-07 04:00:46.615578,226988,control,view
2016-10-07 04:54:05.095745,864980,experiment,view
2016-10-07 05:20:22.502464,838743,experiment,view
2016-10-07 05:21:15.256346,838743,experiment,click
2016-10-07 05:50:09.843331,620571,experiment,view
2016-10-07 06:07:46.171042,482717,control,view
2016-10-07 06:09:05.351526,482717,control,click
2016-10-07 06:14:19.296089,327152,control,view
2016-10-07 06:37:27.550991,405905,experiment,view
2016-10-07 06:39:55.312905,391368,control,view
2016-10-07 06:40:08.528129,391368,control,click
2016-10-07 06:59:03.730646,224974,control,view
2016-10-07 07:32:22.837116,582967,experiment,view
2016-10-07 07:33:00.509643,582967,experiment,click
2016-10-07 08:24:24.333075,689768,experiment,view
2016-10-07 08:41:49.637042,322135,experiment,view
2016-10-07 09:18:47.035324,247961,experiment,view
2016-10-07 09:20:16.167761,247961,experiment,click
2016-10-07 09:49:19.577504,891890,experiment,view
2016-10-07 09:54:12.889915,215306,control,view
2016-10-07 09:59:58.195567,847343,experiment,view
2016-10-07 10:01:17.563136,213175,control,view
2016-10-07 10:36:06.739929,589699,experiment,view
2016-10-07 10:37:30.792493,589699,experiment,click
2016-10-07 10:53:39.785312,805543,control,view
2016-10-07 10:58:29.665625,291650,control,view
2016-10-07 11:27:01.391761,904541,control,view
2016-10-07 11:28:02.155951,904541,control,click
2016-10-07 11:29:13.901847,483982,control,view
2016-10-07 11:47:29.676458,848973,control,view
2016-10-07 11:47:31.074176,848973,control,click
2016-10-07 12:05:52.560093,292642,experiment,view
2016-10-07 12:07:12.248286,292642,experiment,click
2016-10-07 13:27:02.234613,303720,experiment,view
2016-10-07 13:28:12.939169,303720,experiment,click
2016-10-07 14:14:31.891418,804645,experiment,view
2016-10-07 14:15:18.318157,804645,experiment,click
2016-10-07 14:53:03.830252,578005,control,view
2016-10-07 14:55:41.216394,795030,control,view
2016-10-07 14:57:11.236346,795030,control,click
